Date,vaderSentiment,BERTSentiment,SpaCySentiment
2020-12-14,0.138,-0.9985987544059753,0.0
2020-12-14,0.0,0.9717158675193787,0.4
2020-12-14,-0.133,-0.9983090758323669,0.13636363636363635
2020-12-14,0.0,-0.9856923818588257,0.0
2020-12-14,0.135,0.9992681741714478,0.25
2020-12-14,0.137,0.9968242645263672,0.125
2020-12-14,0.0,-0.9932277202606201,0.0
2020-12-14,0.0,-0.9796692132949829,0.0
2020-12-14,0.0,0.9761766195297241,0.25
2020-12-14,0.0,-0.9356663823127747,0.0
2020-12-14,0.132,-0.9756083488464355,0.25
2020-12-14,0.0,0.9873708486557007,0.25
2020-12-14,0.434,-0.7208976745605469,0.0
2020-12-14,0.153,0.9342257976531982,0.25
2020-12-14,0.0,-0.9972991943359375,-0.16666666666666666
2020-12-14,0.0,-0.9753202199935913,0.0
2020-12-14,0.139,0.9889673590660095,0.31666666666666665
2020-12-14,0.0,-0.9972537159919739,0.0
2020-12-14,-0.010999999999999996,-0.9881325364112854,0.325
2020-12-14,0.0,-0.9983516931533813,0.0
2020-12-14,0.0,-0.9439555406570435,0.16666666666666666
2020-12-14,0.171,-0.9993497133255005,0.0666666666666667
2020-12-14,0.258,0.9865494966506958,0.2611111111111111
2020-12-14,0.0,-0.676804780960083,0.25
2020-12-14,0.123,-0.5803233981132507,0.19318181818181818
2020-12-14,0.0,-0.9831284284591675,0.19318181818181818
2020-12-14,0.0,-0.9934309720993042,0.425
2020-12-14,0.0,-0.9895489811897278,-0.125
2020-12-14,0.0,-0.981838583946228,0.0
2020-12-14,0.167,-0.8625249266624451,0.25
2020-12-14,0.0,-0.922175407409668,0.0
2020-12-14,0.0,-0.9978157877922058,0.0
2020-12-14,0.0,0.953379213809967,0.19318181818181818
2020-12-14,0.286,0.5120753645896912,0.175
2020-12-14,0.0,0.9751056432723999,0.375
2020-12-14,0.273,0.9998151659965515,0.0
2020-12-14,0.362,0.9986603260040283,0.0
2020-12-14,0.0,-0.9958065152168274,0.125
2020-12-14,0.0,-0.9860227108001709,0.0
2020-12-14,0.0,-0.9910127520561218,0.0
2020-12-14,0.0,-0.6472552418708801,0.0
2020-12-14,-0.151,-0.955959141254425,0.1572727272727273
2020-12-14,0.01100000000000001,-0.9927150011062622,0.0
2020-12-14,0.17,-0.9660680294036865,0.65
2020-12-14,0.0,-0.9788492918014526,0.0
2020-12-14,0.137,0.9503004550933838,0.125
2020-12-14,0.0,-0.9347703456878662,0.0
2020-12-14,0.403,-0.7757965922355652,0.0
2020-12-14,0.49,0.9996504187583923,0.3583333333333334
2020-12-14,0.0,-0.9963470101356506,0.0
2020-12-14,0.0,-0.9669143557548523,0.0
2020-12-14,0.172,0.8331663608551025,0.075
2020-12-14,0.0,-0.9928507804870605,0.0
2020-12-14,0.145,0.9823309779167175,0.39999999999999997
2020-12-14,0.248,0.9650717973709106,0.1
2020-12-14,0.136,-0.9727279543876648,0.325
2020-12-14,0.122,-0.9984391331672668,-0.15625
2020-12-14,0.171,-0.994652271270752,0.03333333333333333
2020-12-14,0.135,-0.7232080698013306,0.425
2020-12-14,0.0,-0.98563551902771,0.016666666666666663
2020-12-14,0.0,-0.9939152598381042,0.0
2020-12-14,0.0,-0.9759132266044617,0.0
2020-12-14,0.362,-0.9910901188850403,0.26944444444444443
2020-12-14,0.0,-0.9981603026390076,0.0
2020-12-14,0.0,-0.9852502942085266,0.0
2020-12-14,0.31,0.9910680651664734,0.2875
2020-12-14,0.03,-0.9942818880081177,0.0
2020-12-14,0.0,-0.757734477519989,0.0
2020-12-14,0.0,-0.9879899621009827,0.0
2020-12-14,0.104,-0.9929637908935547,0.0
2020-12-14,0.275,0.7094598412513733,0.3
2020-12-14,-0.184,-0.9991265535354614,-0.2
2020-12-14,0.403,0.9908683896064758,0.5
2020-12-14,0.0,-0.9992250800132751,0.1
2020-12-14,0.153,0.9459764361381531,0.0
2020-12-14,-0.206,-0.992333710193634,0.5
2020-12-14,0.162,-0.9994367361068726,0.2
2020-12-14,-0.182,-0.9977478981018066,0.0
2020-12-14,0.392,0.9997222423553467,0.6666666666666666
2020-12-13,0.076,-0.9994103312492371,-0.13333333333333333
2020-12-13,0.207,-0.9983727335929871,0.0
2020-12-13,0.0,-0.984441339969635,0.0
2020-12-13,0.367,0.9014237523078918,0.35
2020-12-13,-0.179,-0.9855803847312927,0.0
2020-12-13,0.0,-0.9777992367744446,0.0
2020-12-13,-0.085,-0.9768765568733215,0.09999999999999998
2020-12-13,0.0,-0.9961323738098145,0.0
2020-12-13,0.143,0.9907717108726501,0.25
2020-12-13,0.0,-0.9905380010604858,0.0
2020-12-13,0.0,-0.9652815461158752,0.13636363636363635
2020-12-13,0.0,-0.9738112092018127,0.0
2020-12-13,-0.179,-0.9855803847312927,0.0
2020-12-13,0.091,-0.884821355342865,0.16666666666666666
2020-12-13,0.112,-0.8995892405509949,0.0
2020-12-13,0.095,-0.9987155795097351,0.25
2020-12-13,0.177,0.9829601645469666,0.525
2020-12-13,0.0,-0.9928588271141052,0.0
2020-12-13,0.279,0.9924846887588501,0.0
2020-12-13,0.10800000000000001,-0.9961003661155701,-0.11666666666666665
2020-12-13,0.033000000000000015,-0.9953758716583252,0.275
2020-12-13,0.0,-0.9886507987976074,0.0
2020-12-13,0.128,-0.9862499833106995,0.13636363636363635
2020-12-13,0.143,0.9942501187324524,0.0
2020-12-13,0.356,0.9759835004806519,0.23333333333333336
2020-12-13,0.0,-0.992017388343811,0.0
2020-12-13,0.0,-0.9968216419219971,0.11666666666666665
2020-12-13,0.479,0.9997217655181885,0.25
2020-12-13,0.0,-0.9995644092559814,0.0
2020-12-13,0.0,-0.9739556312561035,-0.4
2020-12-13,0.0,-0.9994588494300842,0.0
2020-12-13,0.0,-0.9901540279388428,0.0
2020-12-13,-0.157,-0.8896422386169434,0.0
2020-12-13,0.154,-0.8052886128425598,0.0
2020-12-13,0.419,0.9996460676193237,0.7000000000000001
2020-12-13,0.0,-0.7007060647010803,0.5
2020-12-13,-0.133,-0.8678109049797058,0.25
2020-12-13,0.0,-0.9916707873344421,0.325
2020-12-13,0.0,-0.9916488528251648,0.0
2020-12-13,0.13,0.9724273085594177,0.3181818181818182
2020-12-13,-0.179,-0.9903188347816467,0.0
2020-12-13,0.026999999999999996,-0.9906697869300842,0.8
2020-12-13,-0.141,-0.9987847805023193,0.17222222222222222
2020-12-13,0.082,-0.994723916053772,0.1
2020-12-13,0.0,-0.9958770871162415,0.0
2020-12-13,0.133,-0.9971492886543274,0.0
2020-12-13,0.0,-0.9950382709503174,0.0
2020-12-13,0.256,0.9987543821334839,0.4
2020-12-13,0.0,-0.9810386300086975,-0.2
2020-12-13,0.033,-0.9925934672355652,0.0
2020-12-13,0.0,-0.9893316626548767,0.1
2020-12-13,0.0,-0.9711145758628845,-0.15000000000000002
2020-12-13,0.0,-0.9920163154602051,0.1
2020-12-13,0.128,0.9928908348083496,-0.2
2020-12-13,0.227,0.9994056820869446,0.8
2020-12-13,0.0,-0.9975299835205078,0.0
2020-12-13,-0.162,-0.9916028380393982,-0.3
2020-12-13,0.317,0.9997825622558594,0.39866666666666667
2020-12-13,0.0,-0.999226450920105,0.0
2020-12-13,0.292,-0.6513635516166687,0.5
2020-12-13,0.41,0.9974964261054993,0.0
2020-12-13,0.0,-0.997767448425293,0.0
2020-12-13,0.111,0.9996350407600403,0.0
2020-12-13,-0.006000000000000005,-0.987520158290863,-0.05
2020-12-12,0.145,0.9332832098007202,0.13000000000000003
2020-12-12,0.195,0.959685206413269,0.0
2020-12-12,-0.125,-0.9990866780281067,0.0
2020-12-12,0.363,-0.9247664213180542,0.0
2020-12-12,0.0,-0.9866446852684021,0.0
2020-12-12,0.0,-0.9640381336212158,0.0
2020-12-12,-0.03399999999999999,-0.9943493604660034,0.5
2020-12-12,0.0,-0.7583741545677185,0.13636363636363635
2020-12-12,0.423,-0.9954267740249634,0.6
2020-12-12,0.0,-0.9993973970413208,0.0
2020-12-12,0.182,-0.5920714735984802,0.375
2020-12-12,0.3,0.9928372502326965,0.25
2020-12-12,0.0,0.7836759090423584,0.25
2020-12-12,0.118,-0.9897332191467285,0.0
2020-12-12,0.171,0.9833678007125854,0.7
2020-12-22,0.0,-0.9603284597396851,0.05
2020-12-21,0.386,-0.803879976272583,-0.16666666666666666
2020-12-16,0.154,0.9311039447784424,0.0
2020-12-16,0.122,-0.9335314631462097,0.4
2020-12-16,0.162,0.9361523985862732,0.25
2020-12-16,0.0,-0.9909523725509644,0.0
2020-12-16,-0.356,-0.996688961982727,0.11666666666666668
2020-12-16,0.099,0.9615940451622009,0.13636363636363635
2020-12-16,0.224,0.9985905289649963,0.17857142857142858
2020-12-16,0.0,-0.9493299722671509,0.25
2020-12-16,0.0,-0.9829347729682922,0.0
2020-12-16,0.059,0.9951638579368591,0.0
2020-12-16,0.167,0.9885118007659912,0.5
2020-12-16,0.124,0.9687496423721313,0.5
2020-12-16,0.0,0.9925322532653809,0.0
2020-12-16,0.0,-0.9788749814033508,0.0
2020-12-15,-0.218,-0.9944614768028259,0.0
2020-12-15,0.214,0.9990918636322021,0.275
2020-12-15,-0.109,-0.9972267746925354,0.25
2020-12-15,0.0,-0.9989542961120605,0.0
2020-12-15,0.0,-0.9853764176368713,0.0
2020-12-15,0.0,-0.9393870234489441,0.13333333333333333
2020-12-15,0.097,0.508633553981781,0.08333333333333333
2020-12-15,0.15100000000000002,0.9978787899017334,0.11666666666666665
2020-12-15,-0.107,-0.9801967740058899,-0.3
2020-12-15,0.22,0.9685282707214355,0.0
2020-12-15,0.343,0.9992287158966064,0.4166666666666667
2020-12-15,-0.218,-0.9944614768028259,0.0
2020-12-15,0.0,-0.9723904728889465,0.25
2020-12-15,0.226,0.9995872974395752,0.4666666666666666
2020-12-15,0.0,-0.9984785318374634,-0.049999999999999996
2020-12-15,0.189,-0.9637752771377563,0.0
2020-12-15,0.098,0.9950969815254211,1.0
2020-12-15,0.0,-0.9982566237449646,0.016666666666666666
2020-12-15,0.431,0.9993551969528198,0.475
2020-12-15,0.166,0.999312698841095,0.2916666666666667
2020-12-15,0.0,-0.9822114109992981,0.25
2020-12-15,0.162,0.81153804063797,0.0
2020-12-15,0.022000000000000006,-0.9736251831054688,-0.125
2020-12-15,0.313,0.9985904693603516,0.7
2020-12-15,0.0,-0.9828695058822632,0.0
2020-12-15,0.167,0.9994064569473267,0.8
2020-12-15,0.0,0.998938798904419,0.0062500000000000056
2020-12-15,0.0,-0.9912024140357971,0.0
2020-12-15,0.0,-0.9793251156806946,0.0
2020-12-15,0.332,0.9981923699378967,0.55
2020-12-15,0.514,-0.9830929636955261,0.5
2020-12-15,0.0,-0.976807713508606,0.16666666666666666
2020-12-15,0.084,-0.9991325736045837,-0.5
2020-12-15,0.157,-0.8379914164543152,0.0
2020-12-15,-0.083,-0.9968488812446594,0.0
2020-12-15,0.387,0.9996204376220703,0.19444444444444442
2020-12-15,0.055,-0.9535490870475769,0.0
2020-12-15,0.0,-0.9873562455177307,-0.3
2020-12-15,0.0,-0.9984934329986572,0.0
2020-12-15,0.121,0.999457597732544,0.4444444444444445
2020-12-15,-0.02099999999999999,-0.9875393509864807,0.0
2020-12-15,0.0,-0.9969199299812317,0.06818181818181818
2020-12-15,0.0,-0.9844917058944702,0.19318181818181818
2020-12-15,0.0,-0.9925118088722229,0.0
2020-12-15,0.0,-0.9984585642814636,0.13636363636363635
2020-12-15,-0.101,0.9183813333511353,0.0
2020-12-15,0.135,-0.9934444427490234,0.0
2020-12-15,0.0,0.9107851386070251,0.125
2020-12-15,0.121,0.9994704127311707,0.39999999999999997
2020-12-15,0.111,0.9576947689056396,0.4
2020-12-15,0.0,-0.7714651226997375,0.125
2020-12-15,0.0,-0.9848819375038147,-0.125
2020-12-15,0.152,0.9674915075302124,0.55
2020-12-15,0.0,-0.9907715320587158,0.0
2020-12-15,0.0,-0.6206834316253662,0.0
2020-12-15,0.0,-0.9990119338035583,0.0
2020-12-15,0.145,-0.9995623230934143,-0.16666666666666666
2020-12-15,0.0,0.9488646388053894,0.25
2020-12-15,-0.173,-0.9986463189125061,0.0
2020-12-15,0.0,-0.9858059287071228,-0.16666666666666666
2020-12-15,0.331,0.9808220863342285,0.2
2020-12-15,0.09200000000000001,0.9996113181114197,-0.2916666666666667
2020-12-15,0.087,-0.998762309551239,-0.06666666666666665
2020-12-15,0.104,-0.9996631145477295,0.6
2020-12-15,0.341,0.9969849586486816,0.4222222222222222
2020-12-15,0.0,-0.9907596111297607,0.0
2020-12-15,0.0,0.720883309841156,0.13636363636363635
2020-12-15,0.369,0.9993387460708618,0.8
2020-12-15,0.0,-0.9970782399177551,0.0
2020-12-15,0.286,-0.9228384494781494,0.5
2020-12-15,0.0,-0.9994940757751465,0.0
2020-12-15,0.0,-0.9575415849685669,0.19318181818181818
2020-12-15,0.0,-0.985107421875,0.0
2020-12-15,-0.104,-0.9987767338752747,0.0
2020-12-15,0.317,0.9976940751075745,0.2875
2020-12-15,0.0,-0.9928179383277893,0.25
2020-12-15,0.0,-0.9554933309555054,0.0
2020-12-15,0.328,0.6021202206611633,0.0
2020-12-15,0.318,-0.8950107097625732,0.0
2020-12-15,0.278,-0.9949243068695068,0.325
2020-12-15,0.0,-0.9704846739768982,0.0
2020-12-15,0.0,-0.9901989102363586,0.0
2020-12-15,0.0,0.9934307336807251,0.0
2020-12-15,-0.141,-0.9987300038337708,0.1
2020-12-15,0.0,-0.8507407307624817,0.125
2020-12-15,0.04899999999999999,0.933727502822876,-0.030000000000000006
2020-12-15,0.0,-0.9957454800605774,0.075
2020-12-15,0.0,-0.9979734420776367,0.0
2020-12-15,0.0,-0.990237832069397,0.19318181818181818
2020-12-15,0.0,-0.9995034337043762,0.0
2020-12-15,0.0,-0.638461172580719,0.25
2020-12-15,-0.231,-0.9855231046676636,-0.7142857142857143
2020-12-15,0.154,-0.9767765402793884,0.0
2020-12-15,0.204,-0.994555652141571,0.0
2020-12-15,0.0,0.7852535247802734,0.0
2020-12-15,0.095,-0.9734129309654236,0.45
2020-12-15,0.25,0.988250732421875,0.1625
2020-12-15,0.239,-0.999083936214447,0.0
2020-12-15,-0.187,-0.858593225479126,0.0
2020-12-15,-0.187,0.8876193165779114,0.0
2020-12-15,0.0,-0.9868255257606506,-0.1
2020-12-15,0.023999999999999994,-0.9823122620582581,0.1875
2020-12-15,0.022999999999999993,-0.9990147948265076,-0.2
2020-12-15,0.155,0.9982776641845703,0.31666666666666665
2020-12-15,0.138,-0.671965479850769,0.3333333333333333
2020-12-15,0.0,-0.9908241033554077,0.0
2020-12-15,0.153,-0.9378454685211182,0.0
2020-12-23,-0.182,-0.9994926452636719,0.0
2020-12-21,0.22299999999999998,0.9988422989845276,0.4
2020-12-17,0.107,-0.9766184091567993,0.25
2020-12-17,0.0,-0.9673237204551697,0.25
2020-12-17,-0.167,-0.9972172379493713,0.0
2020-12-17,-0.246,-0.9964092373847961,0.0
2020-12-17,0.024000000000000007,-0.9740553498268127,0.048611111111111105
2020-12-17,-0.02200000000000002,-0.5166031718254089,0.0
2020-12-17,-0.149,0.9899247288703918,0.425
2020-12-17,0.0,-0.996277391910553,0.0
2020-12-17,0.16,0.9998668432235718,0.525
2020-12-17,0.0,-0.9758618474006653,0.0
2020-12-17,-0.34,-0.9989008903503418,-0.3333333333333333
2020-12-17,0.158,-0.9943640828132629,0.0
2020-12-17,-0.088,-0.9507947564125061,0.0
2020-12-17,0.158,-0.9939152598381042,0.0
2020-12-17,0.0,-0.9835227131843567,0.25
2020-12-17,0.0,0.9439071416854858,0.125
2020-12-17,0.109,-0.9904892444610596,0.06893939393939394
2020-12-16,0.0,-0.9836660027503967,0.3
2020-12-16,0.0,-0.856442928314209,0.0
2020-12-16,0.263,0.9416022896766663,0.0
2020-12-16,0.0,-0.9820473790168762,0.0
2020-12-16,0.207,0.9984877705574036,0.3333333333333333
2020-12-16,0.119,-0.8539632558822632,0.0
2020-12-16,0.273,-0.997795820236206,0.55
2020-12-16,0.0,-0.9993918538093567,0.4
2020-12-16,0.356,0.9998480677604675,0.47500000000000003
2020-12-16,0.182,0.9342355132102966,0.2
2020-12-16,0.0,-0.9947013854980469,0.0
2020-12-16,0.0,-0.9952194690704346,0.0
2020-12-16,0.194,-0.9937565326690674,0.0
2020-12-16,0.0,-0.9977847337722778,0.0
2020-12-16,0.0,-0.9957726001739502,0.0
2020-12-16,-0.202,-0.9931196570396423,0.0
2020-12-16,0.0,-0.8955314755439758,0.25
2020-12-16,-0.121,-0.997647225856781,0.075
2020-12-16,0.0,0.9979716539382935,0.0
2020-12-16,0.0,-0.9951754808425903,0.0
2020-12-16,0.0,-0.9949840307235718,0.0
2020-12-16,-0.32,-0.9996967911720276,0.05
2020-12-16,0.0,-0.995996356010437,0.0
2020-12-16,0.268,-0.9177250862121582,0.1
2020-12-16,-0.139,-0.9977393746376038,-0.04999999999999999
2020-12-16,-0.181,0.9796836376190186,0.04999999999999999
2020-12-16,-0.198,-0.9948081970214844,-0.3333333333333333
2020-12-16,0.077,-0.9960679411888123,0.7
2020-12-16,0.0,-0.7276598811149597,0.0
2020-12-16,-0.441,-0.9983665347099304,-0.6
2020-12-16,0.169,-0.9948244094848633,0.25
2020-12-16,0.0,-0.9825413823127747,0.13636363636363635
2020-12-16,-0.028999999999999984,-0.9924952983856201,-0.125
2020-12-16,-0.453,-0.9902784824371338,-0.3333333333333333
2020-12-16,0.0,-0.9995409846305847,-0.015151515151515152
2020-12-16,-0.03799999999999999,-0.7248704433441162,-0.25
2020-12-16,0.10600000000000001,-0.8997623920440674,0.0
2020-12-16,0.04300000000000001,-0.996101975440979,0.11818181818181818
2020-12-16,-0.11599999999999999,-0.995069682598114,0.0
2020-12-16,0.0,-0.9888370633125305,0.0
2020-12-16,0.0,-0.9980311989784241,0.0
2020-12-16,0.0,0.9198408126831055,0.0
2020-12-16,0.18300000000000002,-0.989753782749176,0.0
2020-12-16,0.0,-0.9952783584594727,0.25
2020-12-16,0.105,-0.9576297998428345,0.425
2020-12-16,0.0,-0.9508378505706787,0.0
2020-12-16,0.0,-0.9968764781951904,0.0
2020-12-16,0.0,-0.9966696500778198,0.35
2020-12-16,0.269,0.9995641708374023,0.45
2020-12-16,0.0,0.9791427254676819,0.0
2020-12-16,-0.2,-0.9934321641921997,0.0
2020-12-16,-0.115,-0.9276144504547119,0.0
2020-12-16,0.128,-0.9907313585281372,0.15833333333333333
2020-12-16,0.0,-0.9527379870414734,0.0
2020-12-16,0.078,-0.9994380474090576,0.13636363636363635
2020-12-16,-0.315,0.9844638109207153,-0.020833333333333315
2020-12-16,-0.145,-0.9940573573112488,0.0
2020-12-16,0.0,-0.991202712059021,0.0
2020-12-16,0.372,0.9906246066093445,0.7
2020-12-16,0.132,0.9957225322723389,0.475
2020-12-16,0.315,0.9663679599761963,0.29444444444444445
2020-12-16,0.0,-0.9874020218849182,0.0
2020-12-16,0.0,-0.9785147905349731,0.5
2020-12-16,0.11699999999999997,-0.9920281767845154,-0.00833333333333334
2020-12-16,0.128,0.9323158860206604,0.0
2020-12-16,0.126,0.9168584942817688,0.7
2020-12-16,0.0,-0.9784734845161438,0.175
2020-12-16,0.167,-0.9677326679229736,0.0
2020-12-16,-0.262,-0.9794455766677856,0.0
2020-12-16,0.367,-0.9900280833244324,0.42500000000000004
2020-12-16,0.0,-0.9979305267333984,0.0
2020-12-16,-0.133,0.8821297883987427,0.25
2020-12-16,0.086,-0.9964289665222168,0.0
2020-12-16,0.0,0.8768225908279419,0.25
2020-12-16,0.151,-0.9801089763641357,0.3333333333333333
2020-12-16,0.0,-0.9885058403015137,-0.05
2020-12-16,0.104,-0.9788007140159607,0.10909090909090909
2020-12-16,0.115,0.9161348342895508,-0.3625
2020-12-16,0.234,-0.9953160285949707,0.4
2020-12-16,0.119,-0.9970985054969788,0.25
2020-12-16,-0.031,0.994395911693573,-0.5
2020-12-16,0.258,-0.9729803800582886,0.2372727272727273
2020-12-16,-0.025999999999999995,-0.9664207696914673,0.14285714285714285
2020-12-16,0.139,0.9991836547851562,0.1
2020-12-16,0.0,-0.9917961955070496,0.0
2020-12-16,0.172,-0.9925984144210815,0.2
2020-12-16,0.0,-0.9990811347961426,0.0
2020-12-16,0.235,-0.9944586753845215,-0.05
2020-12-16,0.0,-0.9916477799415588,0.0
2020-12-16,0.165,-0.985398530960083,0.0
2020-12-16,0.358,0.9991157054901123,0.85
2020-12-16,-0.04300000000000001,-0.9931401610374451,0.0625
2020-12-16,-0.262,-0.9794455766677856,0.0
2020-12-16,0.0,-0.9968887567520142,0.0
2020-12-16,0.0,-0.9898348450660706,0.0
2020-12-24,-0.101,-0.8857995867729187,-0.15000000000000002
2020-12-21,0.171,-0.9943904876708984,0.0
2020-12-18,0.325,0.9960575699806213,0.3333333333333333
2020-12-18,0.135,-0.9952961206436157,0.0
2020-12-18,-0.231,-0.9871029853820801,0.0
2020-12-18,0.0,-0.9290761947631836,0.0
2020-12-18,0.0,-0.9314939379692078,-0.05555555555555555
2020-12-18,0.151,0.9918836355209351,0.0
2020-12-18,0.188,-0.9904723167419434,0.25
2020-12-18,0.481,0.9993352293968201,0.4681818181818182
2020-12-18,0.0,-0.9976539015769958,0.0
2020-12-18,-0.167,-0.9944334626197815,0.2857142857142857
2020-12-18,0.0,-0.9585140347480774,0.0
2020-12-18,-0.231,-0.8404759764671326,0.0
2020-12-18,0.276,0.9993827939033508,0.9
2020-12-18,0.188,0.9218632578849792,0.0
2020-12-18,-0.348,-0.9870201349258423,0.0
2020-12-18,0.0,-0.9309678077697754,0.25
2020-12-18,0.0,0.9459888339042664,-0.16666666666666666
2020-12-18,-0.099,0.7643264532089233,0.0
2020-12-18,0.219,0.999462366104126,0.225
2020-12-18,0.237,-0.9977267384529114,0.0
2020-12-18,0.217,0.9966636300086975,0.0
2020-12-18,0.19499999999999998,-0.9949049949645996,-0.3166666666666667
2020-12-18,0.124,-0.965997040271759,0.0
2020-12-18,0.0,-0.9272103309631348,0.0
2020-12-18,0.116,0.9787135720252991,0.25625
2020-12-18,-0.032,0.9995241165161133,0.4
2020-12-18,0.228,-0.9885280132293701,0.5
2020-12-17,0.483,0.9998145699501038,0.3666666666666667
2020-12-17,-0.089,-0.9980042576789856,0.25
2020-12-17,0.0,-0.9600371718406677,0.0
2020-12-17,0.0,-0.9634067416191101,0.25
2020-12-17,0.0,-0.9931479096412659,0.0
2020-12-17,-0.226,-0.9989099502563477,0.125
2020-12-17,0.0,-0.9950596690177917,0.0
2020-12-17,0.0,-0.9976763129234314,0.0
2020-12-17,0.0,-0.9953998923301697,0.0
2020-12-17,0.564,0.9981622695922852,0.2
2020-12-17,-0.178,0.9398267865180969,-0.025
2020-12-17,0.0,-0.9183558225631714,0.25
2020-12-17,0.0,-0.6505635976791382,0.125
2020-12-17,0.0,-0.9931680560112,0.0
2020-12-17,0.0,0.9259960651397705,0.5
2020-12-17,0.348,-0.6798666715621948,0.0
2020-12-17,0.0,-0.9992263913154602,0.0
2020-12-17,-0.065,-0.9969133138656616,0.0
2020-12-17,-0.124,-0.9923923015594482,0.0
2020-12-17,0.0,-0.9821037650108337,0.0
2020-12-17,0.187,-0.9741537570953369,-0.016666666666666663
2020-12-17,-0.174,0.9896230101585388,0.3333333333333333
2020-12-17,0.133,0.9957242012023926,-0.08333333333333333
2020-12-17,0.506,-0.9927347302436829,0.8
2020-12-17,0.0,-0.9965234994888306,0.0
2020-12-17,0.00399999999999999,-0.9994061589241028,0.16666666666666666
2020-12-17,0.0,0.969012439250946,0.19999999999999998
2020-12-17,0.0,-0.8975140452384949,0.0
2020-12-17,0.0,-0.9990493059158325,0.25
2020-12-17,0.0,-0.9984819889068604,0.0
2020-12-17,0.096,0.8995276689529419,-0.05
2020-12-17,-0.167,-0.996555745601654,0.0
2020-12-17,0.0,-0.9945782423019409,0.25
2020-12-17,-0.115,-0.996284008026123,0.0
2020-12-17,0.444,0.9989281296730042,0.4800000000000001
2020-12-17,0.048,0.9994701743125916,-0.2916666666666667
2020-12-17,0.0,-0.9852908253669739,0.0
2020-12-17,0.123,0.9772828221321106,0.11666666666666665
2020-12-17,0.0,-0.9606567025184631,0.0
2020-12-17,0.3,0.9783348441123962,0.0
2020-12-17,0.0,-0.9831212759017944,0.0
2020-12-17,0.0,-0.9831212759017944,0.0
2020-12-17,-0.441,-0.9983665347099304,-0.6
2020-12-17,0.0,-0.9980120658874512,0.325
2020-12-17,0.0,-0.9124851822853088,0.0
2020-12-17,0.28,0.9995997548103333,0.0
2020-12-17,0.118,-0.9773415923118591,0.4
2020-12-17,-0.202,-0.8646485805511475,-0.08333333333333333
2020-12-17,0.0,-0.8259820938110352,0.0
